User_ID,Age,City_Tier,EV_Type,Battery_Capacity_kWh,Charging_Sessions_Per_Month,Avg_Charge_Cost,Distance_Travelled_Per_Month,Income_Level,Loan_Taken,Missed_Payments_Last_6M,Tenure_Months,Charging_Location_Type,App_Usage_Score,Charger_Working_Status,Charging_Time_Minutes,High_Default_Risk,Charging_Efficiency_Index
17795,32,Tier3,5KW,31.6,7,478.32,1105,Medium,0,4,43,Private,1,Working,50.2,0,89.08
17796,55,Tier3,5KW,36.4,17,570.48,711,Low,0,3,41,Highway,4,Working,45.5,1,100.0
17797,26,Tier2,2KW,40.0,18,328.17,885,High,0,2,42,Public,1,Working,59.8,0,100.0
17798,28,Tier3,4KW,37.8,8,310.9,1663,High,0,1,20,Public,5,Working,52.1,0,94.14
17799,41,Tier4,2KW,37.0,8,543.78,784,Medium,0,5,1,Private,10,Working,65.2,0,80.4
17800,55,Tier3,4KW,39.7,33,746.68,2152,Medium,1,4,32,Highway,4,Working,60.2,1,100.0
17801,35,Tier5,5KW,30.0,5,460.92,2448,Low,0,2,47,Public,7,Not Working,89.6,0,31.08
17802,27,Tier5,2KW,27.9,10,556.25,390,Medium,0,2,6,Highway,5,Working,49.0,0,93.32
17803,35,Tier3,5KW,11.8,15,97.61,1687,High,0,0,37,Private,9,Working,14.6,0,100.0
17804,65,Tier2,2KW,41.4,31,523.42,764,Medium,0,0,23,Public,2,Working,56.4,0,100.0
17805,26,Tier5,3KW,28.1,32,391.04,1005,Medium,1,4,34,Public,3,Working,44.8,1,100.0
17806,37,Tier5,3KW,54.8,29,690.19,2028,Low,1,5,3,Public,4,Working,88.0,1,100.0
17807,24,Tier4,2KW,42.4,28,542.97,341,Low,0,3,26,Private,1,Working,52.9,1,100.0
17808,42,Tier5,4KW,44.5,6,460.06,856,Medium,0,4,4,Highway,3,Working,66.0,0,81.6
17809,52,Tier1,5KW,42.1,27,384.47,954,Low,1,1,25,Private,10,Not Working,165.4,1,15.6
17810,42,Tier1,2KW,40.3,23,603.94,765,Low,0,3,22,Highway,8,Working,68.7,1,100.0
17811,47,Tier1,2KW,39.8,26,606.79,1923,Medium,1,3,33,Highway,6,Not Working,111.2,1,50.85
17812,35,Tier1,4KW,40.7,22,353.1,1036,Low,1,1,12,Highway,6,Working,66.1,1,100.0
17813,64,Tier3,5KW,36.7,28,590.65,2326,Low,1,5,28,Private,7,Working,46.6,1,100.0
17814,42,Tier1,5KW,28.8,24,571.87,2019,Low,0,0,3,Private,8,Not Working,108.3,1,43.92
17815,48,Tier5,2KW,23.2,26,483.13,1253,High,1,5,27,Private,8,Working,39.3,1,100.0
17816,62,Tier3,5KW,39.2,20,549.52,1307,Low,0,2,3,Highway,6,Working,66.1,0,100.0
17817,58,Tier3,3KW,47.9,7,518.04,2442,Low,0,0,40,Private,9,Working,76.5,0,75.82
17818,29,Tier1,2KW,33.7,5,325.43,383,High,0,4,28,Highway,3,Working,57.5,0,79.46
17819,54,Tier3,5KW,36.5,6,493.06,1144,Low,0,2,35,Public,2,Working,63.4,0,77.8
17820,56,Tier1,2KW,21.8,17,434.7,686,High,0,0,35,Public,9,Working,27.2,0,100.0
17821,29,Tier5,5KW,30.5,30,319.6,976,Medium,0,0,37,Private,4,Not Working,123.3,1,42.77
17822,35,Tier5,5KW,22.7,18,355.96,863,Medium,0,4,47,Private,4,Working,36.8,0,100.0
17823,65,Tier3,3KW,23.4,12,250.97,1628,Medium,0,4,15,Public,10,Working,28.7,0,100.0
17824,40,Tier1,4KW,36.0,32,241.26,1394,Low,0,2,29,Highway,8,Working,48.0,0,100.0
17825,28,Tier5,4KW,34.4,18,380.8,1712,Medium,0,5,38,Public,2,Working,42.8,0,100.0
17826,48,Tier2,2KW,42.9,10,582.95,353,Medium,1,4,30,Private,6,Working,53.9,0,100.0
17827,39,Tier2,5KW,42.7,16,295.13,2238,Medium,1,2,5,Private,1,Working,60.3,0,100.0
17828,36,Tier3,5KW,26.3,8,305.87,1134,Low,1,0,47,Public,8,Working,41.1,0,95.94
17829,31,Tier5,3KW,15.6,13,679.95,1625,Low,0,3,11,Highway,1,Working,23.9,1,100.0
17830,62,Tier2,5KW,25.5,11,335.89,432,Medium,1,4,42,Highway,8,Working,36.1,0,100.0
17831,28,Tier5,3KW,27.9,5,453.62,2174,Low,0,4,33,Highway,9,Working,47.8,0,84.52
17832,53,Tier1,3KW,40.5,26,510.2,1557,High,0,5,17,Public,1,Working,60.8,1,100.0
17833,30,Tier1,4KW,41.1,8,426.34,554,Medium,0,5,16,Highway,9,Working,51.1,0,97.78
17834,38,Tier4,2KW,34.5,10,444.58,402,Low,0,0,45,Private,8,Working,50.1,0,97.5
17835,55,Tier1,5KW,42.4,15,353.5,1785,Low,0,0,43,Highway,8,Working,70.4,0,93.52
17836,63,Tier2,5KW,60.6,12,372.26,2223,High,1,2,41,Private,8,Working,94.2,0,78.28
17837,23,Tier1,5KW,33.8,17,488.77,575,Low,0,2,3,Highway,7,Working,44.9,0,100.0
17838,60,Tier2,4KW,32.7,13,305.74,812,High,0,2,6,Public,1,Working,54.3,0,97.86
17839,47,Tier2,5KW,26.6,23,621.68,845,Medium,0,0,27,Highway,4,Working,46.1,0,100.0
17840,48,Tier5,4KW,38.2,34,235.12,2248,Medium,0,2,47,Public,1,Working,61.0,0,100.0
17841,26,Tier5,4KW,46.4,22,475.71,658,Low,0,4,8,Private,6,Working,78.6,1,100.0
17842,34,Tier5,5KW,30.0,30,322.42,2008,Medium,0,0,33,Public,10,Working,45.8,0,100.0
17843,27,Tier5,3KW,31.1,27,506.64,1247,High,1,5,9,Private,8,Working,54.9,1,100.0
17844,30,Tier4,4KW,29.8,27,333.51,2464,Low,0,0,4,Highway,1,Working,38.0,1,100.0
17845,35,Tier4,2KW,23.5,23,520.91,1334,Medium,0,2,36,Highway,6,Working,39.7,0,100.0
17846,51,Tier5,5KW,36.3,34,547.83,2203,Medium,1,1,31,Highway,1,Working,48.0,1,100.0
17847,49,Tier2,2KW,36.7,9,558.31,2175,Medium,0,4,3,Private,2,Working,49.2,0,98.16
17848,62,Tier2,2KW,34.6,14,391.51,896,High,0,4,29,Highway,4,Working,56.3,0,99.38
17849,37,Tier5,2KW,53.4,19,630.78,1103,Medium,0,2,1,Highway,8,Not Working,187.4,0,0.0
17850,49,Tier2,3KW,39.0,12,456.59,2242,Medium,1,4,42,Public,8,Working,48.5,0,100.0
17851,64,Tier5,2KW,23.8,23,445.01,945,Low,0,5,47,Public,7,Working,35.4,1,100.0
17852,35,Tier3,5KW,41.3,12,516.18,1607,Low,0,1,27,Private,5,Working,51.6,0,100.0
17853,46,Tier2,2KW,31.6,19,253.93,515,High,0,2,38,Public,5,Working,39.1,0,100.0
17854,32,Tier5,5KW,31.7,23,422.69,668,Medium,1,4,41,Private,9,Working,42.7,1,100.0
17855,45,Tier2,2KW,33.3,8,493.63,1988,Medium,0,4,10,Highway,8,Working,49.8,0,92.84
17856,61,Tier5,2KW,32.1,7,380.02,1737,Low,0,0,25,Private,7,Working,47.4,0,92.28
17857,25,Tier5,5KW,37.7,9,445.39,1937,High,0,3,34,Private,8,Working,61.1,0,87.06
17858,24,Tier4,2KW,56.2,16,650.75,719,Low,1,0,44,Public,3,Working,100.5,1,76.46
17859,64,Tier1,2KW,31.3,20,353.98,1471,Medium,1,2,7,Highway,9,Working,39.8,0,100.0
17860,61,Tier2,5KW,35.9,12,546.19,843,Low,0,1,16,Private,6,Working,45.4,0,100.0
17861,51,Tier3,2KW,37.3,25,374.97,1301,Medium,0,1,45,Public,3,Not Working,115.8,1,44.83
17862,23,Tier5,2KW,29.9,27,459.76,1289,High,1,4,12,Private,3,Working,50.3,1,100.0
17863,23,Tier1,2KW,31.0,33,514.19,1621,Medium,0,0,27,Private,6,Not Working,100.6,1,63.14
17864,46,Tier1,2KW,44.9,24,548.95,390,Medium,0,2,28,Highway,8,Working,76.0,0,100.0
17865,37,Tier1,2KW,29.9,32,494.88,2307,Medium,0,5,12,Public,9,Working,52.2,0,100.0
17866,30,Tier3,5KW,26.1,30,539.34,1567,Medium,1,3,35,Private,5,Working,36.6,1,100.0
17867,22,Tier5,2KW,52.8,22,428.76,1408,Low,0,2,47,Highway,2,Working,78.8,1,100.0
17868,44,Tier1,2KW,22.9,26,398.31,1900,Medium,1,3,26,Public,10,Working,39.4,1,100.0
17869,31,Tier2,5KW,43.8,16,574.14,441,High,1,2,30,Public,5,Working,62.7,0,100.0
17870,44,Tier4,3KW,33.0,9,229.19,903,High,0,3,35,Private,8,Working,56.0,0,88.4
17871,55,Tier5,2KW,22.8,12,401.59,2255,Low,1,0,2,Highway,9,Working,29.1,0,100.0
17872,43,Tier5,4KW,31.2,12,420.19,1655,High,0,0,42,Public,3,Not Working,90.2,1,41.13
17873,52,Tier5,2KW,32.7,5,471.46,1057,Low,0,0,34,Highway,1,Working,43.1,0,93.06
17874,43,Tier1,3KW,18.7,31,558.19,2170,Medium,0,1,46,Highway,6,Working,28.1,0,100.0
17875,54,Tier3,4KW,39.3,34,474.76,702,Medium,0,2,42,Public,2,Working,61.8,0,100.0
17876,61,Tier5,5KW,38.3,32,423.89,659,Low,1,0,43,Public,8,Working,52.2,1,100.0
17877,39,Tier5,2KW,31.5,12,550.27,1405,Medium,1,1,38,Highway,9,Working,45.4,0,100.0
17878,22,Tier4,5KW,39.7,23,484.1,2022,Medium,0,4,14,Highway,4,Not Working,154.4,1,16.35
17879,22,Tier5,2KW,37.0,22,465.53,2280,High,1,4,39,Highway,3,Working,64.7,1,100.0
17880,35,Tier5,3KW,47.9,31,642.2,2432,Medium,0,0,1,Private,4,Working,75.0,0,100.0
17881,41,Tier3,2KW,24.2,30,566.28,903,Low,0,2,12,Private,5,Working,36.1,0,100.0
17882,55,Tier1,3KW,32.1,24,768.53,955,Medium,0,5,22,Private,1,Working,45.9,1,100.0
17883,25,Tier4,3KW,45.0,14,215.57,2117,Low,1,2,12,Highway,4,Working,65.1,1,98.9
17884,63,Tier5,5KW,40.4,12,605.34,894,High,0,0,3,Highway,3,Working,64.9,0,91.42
17885,47,Tier4,5KW,12.0,17,628.25,971,Medium,1,1,11,Private,9,Working,18.9,0,100.0
17886,44,Tier5,4KW,18.3,9,368.16,1586,Medium,0,1,26,Highway,7,Working,31.3,0,100.0
17887,27,Tier3,2KW,35.0,33,436.06,616,Low,0,2,38,Highway,3,Working,46.5,1,100.0
17888,26,Tier1,4KW,51.4,15,460.37,735,Medium,0,0,18,Private,2,Working,90.6,0,80.52
17889,53,Tier1,5KW,30.7,27,396.14,1139,Low,0,2,11,Public,9,Not Working,97.0,1,57.09
17890,37,Tier5,2KW,41.5,12,409.13,2332,Low,0,0,29,Private,4,Working,63.8,0,93.4
17891,62,Tier3,3KW,35.8,23,846.73,2455,Low,1,4,42,Private,5,Working,58.8,1,100.0
17892,50,Tier1,2KW,40.8,27,450.26,2289,High,1,4,7,Private,8,Working,60.8,1,100.0
17893,28,Tier5,2KW,45.7,27,520.79,1235,Medium,0,5,7,Highway,3,Working,76.4,1,100.0
17894,60,Tier3,2KW,44.4,29,494.95,1900,Low,1,5,19,Public,9,Working,66.4,1,100.0
17895,27,Tier5,5KW,44.1,23,461.21,619,Medium,0,4,33,Private,3,Working,52.9,1,100.0
17896,26,Tier3,2KW,28.9,26,315.12,1922,Medium,1,3,31,Highway,8,Working,42.4,1,100.0
17897,24,Tier1,2KW,33.5,27,565.77,1458,High,1,0,28,Public,5,Working,49.4,0,100.0
17898,21,Tier4,5KW,40.2,34,444.32,2498,Low,1,1,17,Private,5,Working,66.8,1,100.0
17899,35,Tier5,4KW,39.8,13,263.18,388,Low,1,1,4,Private,10,Not Working,155.8,1,1.43
17900,51,Tier1,5KW,40.9,20,469.39,2130,High,0,0,3,Highway,1,Working,59.6,0,100.0
17901,45,Tier5,2KW,17.3,16,486.95,1420,Medium,0,4,6,Private,2,Working,29.0,0,100.0
17902,53,Tier2,4KW,47.0,8,589.24,2335,Medium,0,3,17,Public,8,Working,72.2,0,81.4
17903,55,Tier3,2KW,18.0,8,288.23,375,High,0,1,41,Private,7,Working,29.8,0,100.0
17904,25,Tier3,3KW,27.5,16,436.08,1853,Medium,1,1,2,Highway,7,Working,45.2,0,100.0
17905,25,Tier5,4KW,37.0,31,368.29,1420,Low,0,5,14,Private,10,Working,64.5,1,100.0
17906,56,Tier3,4KW,34.7,18,350.09,410,Medium,0,2,21,Public,9,Working,58.0,0,100.0
17907,37,Tier3,3KW,49.2,20,477.0,303,Low,0,4,25,Highway,10,Working,81.0,0,98.36
17908,34,Tier5,5KW,23.3,25,396.58,2183,Low,0,4,18,Private,1,Working,29.7,1,100.0
17909,49,Tier1,4KW,31.4,33,510.46,2446,Low,0,4,37,Private,3,Working,40.9,1,100.0
17910,28,Tier1,4KW,15.3,30,342.85,399,Medium,0,4,3,Public,4,Working,22.4,1,100.0
17911,54,Tier1,2KW,36.3,16,432.98,691,Medium,0,4,9,Public,8,Not Working,138.5,1,15.78
17912,60,Tier4,5KW,32.9,25,484.4,375,Low,0,0,24,Highway,7,Working,45.6,0,100.0
17913,21,Tier3,2KW,22.6,19,500.21,2084,Medium,1,5,23,Highway,1,Not Working,66.3,1,62.85
17914,49,Tier5,3KW,48.1,5,472.51,664,Medium,1,5,38,Public,2,Working,79.4,1,69.08
17915,56,Tier3,2KW,45.8,32,444.94,2140,High,0,3,6,Public,2,Not Working,175.3,1,17.74
17916,57,Tier2,5KW,35.7,12,380.65,921,Low,0,2,10,Highway,7,Working,54.8,0,97.76
17917,49,Tier5,5KW,46.4,28,640.57,2406,Low,1,1,43,Highway,9,Working,62.6,1,100.0
17918,25,Tier2,2KW,34.1,29,475.69,2184,Low,0,1,20,Highway,4,Working,55.9,1,100.0
17919,52,Tier5,5KW,42.1,7,313.86,313,Low,1,0,4,Private,9,Working,62.6,0,85.08
17920,44,Tier2,2KW,43.6,16,214.31,1004,Low,0,1,1,Highway,7,Not Working,179.0,1,0.0
17921,39,Tier1,2KW,24.3,32,593.63,1201,Low,0,3,32,Highway,8,Working,32.6,1,100.0
17922,32,Tier3,5KW,39.3,10,295.36,2079,Low,0,4,33,Public,10,Not Working,131.5,1,13.96
17923,21,Tier1,2KW,36.7,33,472.31,632,High,0,2,26,Public,1,Working,62.1,0,100.0
17924,27,Tier1,2KW,24.8,31,306.68,495,Medium,1,0,5,Public,6,Working,41.0,0,100.0
17925,37,Tier3,4KW,22.2,30,467.21,1245,Medium,1,3,26,Public,4,Working,39.5,1,100.0
17926,54,Tier2,5KW,40.0,13,487.45,387,Medium,0,4,30,Public,10,Working,63.8,0,94.2
17927,63,Tier1,2KW,32.2,24,546.08,2448,Low,1,3,35,Public,3,Not Working,119.6,1,37.91
17928,27,Tier2,2KW,20.4,29,439.02,1172,Low,0,5,7,Highway,5,Not Working,79.4,1,66.44
17929,37,Tier3,2KW,40.8,26,439.48,1611,Medium,0,2,17,Public,3,Working,62.0,0,100.0
17930,23,Tier3,2KW,44.3,24,321.88,1503,Medium,1,5,12,Public,3,Working,65.3,1,100.0
17931,49,Tier1,2KW,23.3,10,419.42,2044,High,0,3,8,Highway,5,Working,39.7,0,98.94
17932,42,Tier3,5KW,35.0,19,454.58,1568,Medium,1,0,27,Private,10,Working,60.5,0,100.0
17933,58,Tier5,2KW,50.2,26,454.95,1026,Medium,0,0,3,Public,4,Working,83.7,0,100.0
17934,63,Tier4,4KW,25.9,8,429.83,2097,Low,0,1,6,Public,6,Not Working,104.4,1,22.62
17935,49,Tier3,5KW,52.1,30,321.07,1909,Medium,1,2,45,Highway,7,Working,69.3,0,100.0
17936,62,Tier1,4KW,31.8,9,294.52,1001,Medium,0,2,3,Private,2,Not Working,125.7,1,12.42
17937,25,Tier3,2KW,34.3,21,630.91,823,Medium,0,5,40,Highway,7,Working,58.3,0,100.0
17938,50,Tier5,4KW,21.1,13,520.62,1936,High,0,4,4,Highway,6,Working,32.1,0,100.0
17939,43,Tier3,5KW,21.4,15,733.05,608,Low,1,3,2,Public,3,Working,28.1,1,100.0
17940,41,Tier1,2KW,28.4,31,498.16,988,Medium,0,5,44,Highway,7,Working,43.1,0,100.0
17941,46,Tier1,2KW,43.9,11,529.91,2461,Medium,0,1,10,Highway,3,Working,57.2,0,99.92
17942,41,Tier5,2KW,58.4,25,341.34,1064,Medium,0,1,5,Public,9,Working,78.5,0,100.0
17943,40,Tier5,4KW,61.1,25,626.24,2161,Low,1,0,42,Public,4,Working,101.8,1,97.08
17944,43,Tier2,2KW,33.8,10,228.38,2181,Medium,0,4,9,Highway,9,Not Working,115.5,1,22.08
17945,24,Tier2,5KW,31.4,15,527.47,1207,Low,1,3,33,Private,4,Working,42.9,1,100.0
17946,41,Tier5,4KW,25.2,18,463.35,942,High,1,1,47,Private,10,Working,43.3,0,100.0
17947,41,Tier1,3KW,46.1,28,625.09,644,Medium,1,2,12,Private,6,Working,62.8,0,100.0
17948,21,Tier3,5KW,27.7,15,434.3,2271,Low,0,4,22,Private,7,Working,40.1,0,100.0
17949,35,Tier5,2KW,32.6,23,454.61,1583,Medium,0,0,37,Public,7,Not Working,106.5,1,45.91
17950,37,Tier3,5KW,40.0,17,218.17,483,Low,0,1,14,Highway,9,Working,49.8,0,100.0
17951,34,Tier1,4KW,39.5,12,222.88,1788,Low,0,1,33,Public,7,Working,58.2,0,97.4
17952,39,Tier2,4KW,28.9,23,494.32,308,High,1,3,21,Highway,1,Working,47.4,1,100.0
17953,54,Tier5,2KW,34.0,30,586.65,1212,Medium,0,3,42,Highway,8,Working,46.8,0,100.0
17954,26,Tier3,4KW,29.2,18,484.77,636,Low,1,4,39,Public,10,Working,42.0,1,100.0
17955,65,Tier5,3KW,26.7,9,433.79,1427,Medium,1,2,47,Public,4,Working,34.4,0,100.0
17956,26,Tier3,3KW,24.7,15,486.96,778,Low,0,5,17,Public,3,Working,34.4,1,100.0
17957,25,Tier5,2KW,20.3,25,473.8,805,High,1,5,8,Highway,1,Working,26.4,1,100.0
17958,27,Tier5,2KW,38.6,6,529.48,2080,High,1,3,42,Highway,2,Working,67.6,1,75.28
17959,53,Tier3,3KW,32.6,19,334.54,1014,Medium,0,2,11,Public,5,Not Working,95.1,0,48.29
17960,33,Tier2,3KW,23.6,20,480.71,2034,Low,0,0,2,Highway,2,Working,31.6,0,100.0
17961,21,Tier4,3KW,22.7,5,328.6,742,Low,0,1,10,Public,4,Working,38.5,0,89.66
17962,33,Tier4,4KW,22.6,7,582.4,576,Medium,1,2,43,Public,8,Working,31.0,0,100.0
17963,63,Tier3,2KW,28.9,14,318.65,1526,Low,0,5,26,Highway,1,Working,46.6,1,100.0
17964,47,Tier5,2KW,46.3,8,423.04,786,High,0,4,35,Highway,5,Working,71.8,0,81.24
17965,27,Tier1,3KW,28.2,27,521.68,2319,Low,0,2,15,Highway,9,Working,38.4,0,100.0
17966,23,Tier2,4KW,40.6,27,291.55,1394,Medium,1,1,11,Public,7,Not Working,161.2,1,17.7
17967,45,Tier4,4KW,50.6,33,352.27,457,High,1,1,37,Private,6,Working,70.9,0,100.0
17968,53,Tier2,5KW,36.7,20,718.21,320,Low,0,5,21,Highway,10,Working,57.7,0,100.0
17969,60,Tier3,5KW,27.4,13,562.89,969,Low,1,4,43,Highway,1,Working,33.7,1,100.0
17970,37,Tier5,2KW,34.1,8,490.16,790,High,0,0,2,Highway,6,Not Working,135.0,0,5.8
17971,65,Tier4,4KW,34.6,23,527.43,1973,Low,0,0,38,Public,2,Working,51.2,1,100.0
17972,34,Tier5,3KW,52.3,32,245.48,1860,Low,0,5,27,Public,6,Working,79.7,1,100.0
17973,57,Tier5,2KW,17.7,23,525.42,1043,Medium,1,2,9,Highway,8,Not Working,57.4,1,71.93
17974,43,Tier5,5KW,46.2,14,684.57,401,Low,1,4,9,Highway,1,Working,65.5,1,99.46
17975,44,Tier3,3KW,17.6,14,390.73,597,Low,0,4,46,Highway,3,Working,22.6,1,100.0
17976,49,Tier1,5KW,43.1,18,668.83,2040,Medium,0,0,15,Public,9,Working,75.3,0,95.18
17977,58,Tier3,5KW,30.9,5,394.49,1568,Low,1,5,47,Highway,5,Working,42.1,1,92.62
17978,47,Tier2,2KW,53.3,20,464.57,415,Low,0,0,5,Highway,3,Working,65.0,0,100.0
17979,58,Tier5,2KW,41.7,26,289.28,2095,Medium,1,5,33,Highway,1,Working,67.8,1,100.0
17980,60,Tier2,2KW,40.7,24,502.29,829,Low,0,1,17,Highway,1,Working,62.7,1,100.0
17981,65,Tier2,2KW,25.6,9,467.89,1551,Medium,1,5,35,Highway,3,Not Working,76.4,1,43.46
17982,43,Tier4,2KW,53.1,18,423.3,2333,Medium,0,4,21,Highway,8,Not Working,217.6,1,0.0
17983,51,Tier3,5KW,63.2,22,346.69,1468,Low,1,4,41,Highway,6,Working,95.5,1,99.06
17984,56,Tier1,5KW,55.1,12,477.03,2074,Medium,1,0,40,Public,10,Working,89.2,0,78.88
17985,37,Tier1,4KW,25.0,14,374.67,1980,Low,1,4,33,Highway,6,Working,41.4,1,100.0
17986,57,Tier5,5KW,33.1,7,582.77,505,High,1,4,1,Private,10,Working,55.5,0,84.98
17987,23,Tier3,2KW,23.1,34,481.12,1100,Medium,1,5,2,Private,9,Working,40.9,1,100.0
17988,56,Tier1,4KW,28.9,27,391.71,2218,Medium,1,0,23,Private,1,Working,35.2,1,100.0
17989,25,Tier3,2KW,37.8,29,570.05,1515,Low,0,0,10,Private,3,Working,62.4,1,100.0
17990,35,Tier2,2KW,42.3,29,398.29,334,Low,1,0,19,Public,3,Working,60.0,1,100.0
17991,26,Tier2,2KW,40.3,12,566.71,951,High,0,0,23,Private,7,Working,52.9,0,100.0
17992,30,Tier5,4KW,17.8,19,464.13,736,Low,1,5,11,Public,4,Not Working,62.2,1,63.03
17993,52,Tier3,2KW,34.6,18,221.06,1238,Low,0,1,45,Private,3,Working,57.6,0,100.0
17994,43,Tier1,2KW,40.2,7,520.56,2324,Medium,0,0,26,Public,4,Working,54.6,0,91.56
17995,37,Tier5,4KW,44.5,19,443.63,1629,Medium,0,4,21,Public,2,Working,68.3,0,100.0
17996,40,Tier5,4KW,39.3,25,516.59,2446,Low,0,0,9,Highway,3,Not Working,160.1,1,14.94
17997,64,Tier2,2KW,39.9,30,475.88,428,Medium,0,3,32,Highway,6,Not Working,133.1,1,41.17
17998,61,Tier3,2KW,32.6,5,476.67,560,High,0,4,33,Highway,6,Working,41.1,0,94.98
17999,35,Tier5,5KW,37.7,11,455.12,1739,Medium,0,4,31,Highway,3,Working,60.4,0,91.76
18000,64,Tier3,2KW,60.8,31,795.92,1589,High,1,1,19,Private,8,Working,77.6,0,100.0
18001,42,Tier3,5KW,47.1,18,513.11,1403,Low,1,3,19,Highway,9,Working,64.5,1,100.0
18002,26,Tier3,2KW,38.6,8,237.82,360,Medium,0,5,33,Highway,5,Not Working,152.0,1,0.0
18003,24,Tier3,4KW,42.3,18,269.06,1792,Low,0,1,8,Public,3,Working,60.2,0,100.0
18004,43,Tier4,4KW,35.8,13,502.0,1072,Medium,0,2,33,Public,10,Working,50.6,0,100.0
18005,64,Tier3,5KW,35.7,14,381.31,470,Medium,0,2,35,Private,1,Working,47.6,0,100.0
18006,65,Tier1,2KW,44.5,28,578.81,2056,Low,0,4,1,Public,1,Working,73.0,1,100.0
18007,39,Tier5,2KW,29.0,14,488.75,724,Low,0,1,19,Highway,6,Working,40.5,0,100.0
18008,65,Tier1,5KW,33.7,11,495.21,1186,Low,1,1,4,Public,4,Working,55.7,1,93.26
18009,51,Tier3,3KW,21.3,19,339.56,1771,Medium,1,0,33,Private,10,Working,33.0,0,100.0
18010,64,Tier3,5KW,42.8,30,518.94,1012,Medium,1,1,37,Highway,5,Working,58.5,0,100.0
18011,23,Tier5,5KW,45.7,32,470.67,2106,Medium,1,2,24,Public,1,Working,65.6,1,100.0
18012,48,Tier3,3KW,41.0,8,337.63,748,Medium,1,3,2,Private,3,Working,67.0,1,81.8
18013,23,Tier5,5KW,32.7,22,338.11,2126,Medium,0,4,11,Private,9,Working,53.1,0,100.0
18014,34,Tier1,3KW,34.6,20,648.74,1594,High,1,2,9,Public,9,Working,47.2,0,100.0
18015,38,Tier4,4KW,36.5,23,518.16,1405,Medium,1,0,2,Highway,5,Working,59.0,0,100.0
18016,47,Tier5,4KW,45.9,12,404.1,335,High,0,4,10,Public,5,Working,64.3,0,96.42
18017,30,Tier5,4KW,45.4,20,384.51,1745,Low,0,3,14,Highway,10,Working,81.5,0,94.82
18018,35,Tier3,4KW,20.7,10,451.26,1301,Low,0,0,12,Public,10,Working,32.9,0,100.0
18019,39,Tier2,5KW,26.2,23,484.62,2496,Medium,0,0,9,Public,3,Working,35.6,0,100.0
18020,29,Tier1,4KW,39.3,14,288.27,558,Low,0,0,17,Private,9,Working,47.8,0,100.0
18021,24,Tier2,3KW,21.6,31,435.02,1805,Medium,0,4,36,Public,8,Working,28.7,0,100.0
18022,35,Tier3,4KW,44.2,17,204.12,1091,Low,0,1,12,Highway,4,Working,74.1,0,95.26
18023,28,Tier1,2KW,32.2,20,447.05,2064,Low,1,0,28,Private,2,Working,42.8,1,100.0
18024,21,Tier5,2KW,42.1,6,624.87,2396,Medium,0,2,43,Private,8,Working,60.2,0,85.48
18025,27,Tier5,2KW,35.3,12,293.86,413,High,1,2,21,Public,8,Working,56.0,0,96.24
18026,51,Tier1,3KW,34.0,13,433.21,2410,Low,0,1,22,Highway,2,Working,54.2,0,99.0
18027,38,Tier3,5KW,24.1,11,423.93,357,Medium,1,5,29,Highway,5,Working,40.4,0,100.0
18028,32,Tier5,4KW,29.5,9,315.08,1702,Medium,1,3,18,Private,1,Working,40.9,1,100.0
18029,50,Tier2,5KW,33.8,34,395.64,528,Low,0,2,31,Highway,7,Working,43.6,0,100.0
18030,53,Tier3,2KW,33.5,12,291.44,2376,Medium,1,5,40,Private,10,Working,48.7,0,100.0
18031,27,Tier3,5KW,42.2,33,333.87,1730,High,0,3,3,Public,6,Working,74.9,0,100.0
18032,48,Tier1,2KW,28.6,7,469.65,2291,High,0,2,15,Private,6,Working,42.9,0,93.98
18033,23,Tier4,2KW,34.7,17,496.49,1679,High,0,5,16,Public,4,Working,56.8,0,100.0
18034,63,Tier5,5KW,50.0,24,410.49,2499,Medium,0,2,9,Private,5,Working,88.3,0,99.7
18035,26,Tier3,2KW,43.2,31,611.03,951,High,0,4,22,Highway,8,Working,75.4,0,100.0
18036,51,Tier3,2KW,36.0,23,537.79,510,High,0,5,20,Public,9,Not Working,106.2,1,48.02
18037,58,Tier2,2KW,20.4,16,686.15,1342,Medium,0,3,27,Private,10,Working,31.3,0,100.0
18038,35,Tier5,5KW,21.3,33,435.78,1500,Low,0,2,14,Private,10,Working,29.9,0,100.0
18039,27,Tier5,4KW,41.4,23,324.13,304,Low,1,5,26,Public,1,Working,56.5,1,100.0
18040,63,Tier1,2KW,42.4,12,427.34,1831,Medium,1,2,28,Public,1,Working,61.0,0,96.92
18041,50,Tier5,2KW,15.5,23,691.89,1014,Medium,0,0,43,Public,2,Working,24.1,0,100.0
18042,47,Tier1,2KW,42.0,10,329.7,1412,High,0,4,14,Public,3,Working,74.7,0,78.9
18043,37,Tier1,2KW,29.4,11,551.91,1914,Low,0,0,15,Highway,3,Working,42.0,0,100.0
18044,38,Tier4,5KW,30.9,21,326.46,1749,High,0,4,36,Public,3,Working,38.8,1,100.0
18045,42,Tier3,5KW,43.9,19,406.04,534,Low,0,0,44,Highway,2,Not Working,126.6,1,32.56
18046,46,Tier3,5KW,42.3,18,389.96,926,Medium,0,4,33,Private,3,Working,69.1,0,100.0
18047,47,Tier4,5KW,34.0,19,339.92,1964,High,0,4,38,Private,6,Working,54.1,0,100.0
